Employee_ID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,OverTime,StressLevel,ManagerRating,PromotionInLast2Years,HealthScore,RemoteWork,Attrition
EMP04800,26,Marketing,Marketing Specialist,5659,1,3,1,3,No,1,2,Yes,1,Yes,No
EMP04801,51,Marketing,Brand Manager,9427,2,4,4,3,Yes,3,3,No,2,No,No
EMP04802,32,HR,HR Specialist,5312,1,4,1,2,No,3,3,No,3,No,Yes
EMP04803,55,R&D,Research Scientist,10753,10,4,1,3,Yes,2,1,No,2,Yes,No
EMP04804,29,Sales,Sales Executive,4653,8,3,4,2,No,2,2,Yes,1,Yes,No
EMP04805,50,R&D,Lab Technician,10095,12,2,4,4,Yes,3,4,No,4,No,Yes
EMP04806,39,Sales,Sales Representative,7623,2,3,1,1,Yes,1,4,Yes,1,No,No
EMP04807,28,R&D,Research Scientist,5450,7,3,1,2,Yes,2,4,No,3,No,No
EMP04808,41,Marketing,Marketing Specialist,7514,4,4,2,1,No,4,3,No,3,No,No
EMP04809,31,Sales,Sales Representative,6061,10,3,2,2,No,1,1,No,4,Yes,No
EMP04810,30,Sales,Sales Representative,4871,6,2,1,3,No,1,2,No,5,No,No
EMP04811,29,Marketing,Brand Manager,5444,3,1,2,4,No,1,2,No,5,No,No
EMP04812,25,Engineering,QA Engineer,4606,4,2,4,3,No,2,1,No,5,No,No
EMP04813,27,HR,HR Manager,5136,4,2,4,2,Yes,2,4,No,1,No,Yes
EMP04814,43,Sales,Account Manager,7429,13,4,3,4,No,2,1,No,4,No,No
EMP04815,37,Engineering,Software Engineer,6754,3,2,1,4,No,1,1,No,2,Yes,No
EMP04816,29,Engineering,Tech Lead,4817,8,2,4,2,Yes,1,2,No,2,No,Yes
EMP04817,40,Marketing,Brand Manager,7768,14,3,4,2,No,4,1,No,1,No,No
EMP04818,39,Marketing,Brand Manager,6570,9,1,3,2,No,4,4,No,3,Yes,No
EMP04819,56,Marketing,Marketing Specialist,10058,15,1,1,2,No,4,2,Yes,3,Yes,No
EMP04820,32,HR,HR Specialist,6711,11,4,3,1,Yes,3,4,No,5,Yes,No
EMP04821,34,Engineering,Software Engineer,7033,3,4,2,3,No,2,1,Yes,2,Yes,Yes
EMP04822,31,Engineering,Software Engineer,5275,9,1,4,3,No,1,1,No,2,No,No
EMP04823,33,HR,HR Manager,6093,8,4,4,3,Yes,3,4,No,5,No,No
EMP04824,28,Marketing,Marketing Specialist,4777,2,3,3,4,Yes,3,2,No,2,Yes,Yes
EMP04825,35,Engineering,Tech Lead,5804,5,3,1,1,No,2,4,No,4,Yes,No
EMP04826,49,Sales,Sales Executive,10339,9,3,2,4,No,3,2,No,5,No,No
EMP04827,56,Sales,Account Manager,10242,6,2,4,4,Yes,4,3,No,3,No,No
EMP04828,52,R&D,R&D Director,10366,6,2,4,1,No,2,4,No,1,No,Yes
EMP04829,42,Marketing,Brand Manager,8508,7,3,2,2,Yes,2,4,No,1,No,No
EMP04830,26,HR,HR Specialist,4319,2,4,1,1,Yes,4,2,No,3,No,Yes
EMP04831,28,HR,HR Specialist,5446,7,4,1,1,No,3,2,No,2,No,No
EMP04832,58,HR,HR Specialist,11590,3,1,3,3,No,1,4,No,4,Yes,No
EMP04833,26,Marketing,Brand Manager,3974,5,2,2,3,No,3,3,No,2,Yes,Yes
EMP04834,24,Marketing,Marketing Specialist,3626,3,1,4,2,Yes,1,1,No,3,No,No
EMP04835,48,HR,HR Specialist,9388,1,3,4,4,No,2,2,No,5,No,No
EMP04836,40,Marketing,Marketing Specialist,8243,10,3,2,1,Yes,1,3,No,5,Yes,No
EMP04837,57,R&D,Lab Technician,11946,14,1,2,2,No,3,1,No,4,No,Yes
EMP04838,23,Marketing,Marketing Specialist,4510,2,3,3,1,No,1,4,No,5,Yes,No
EMP04839,41,HR,HR Manager,7359,3,3,2,1,Yes,2,2,No,5,Yes,No
EMP04840,33,R&D,Research Scientist,6005,1,2,1,4,No,1,4,No,2,No,Yes
EMP04841,39,Sales,Account Manager,7307,1,4,3,4,No,2,2,No,5,No,No
EMP04842,53,Sales,Sales Representative,10271,10,4,3,4,No,4,3,No,4,Yes,No
EMP04843,34,Marketing,Brand Manager,6908,13,3,2,1,No,1,1,No,3,No,No
EMP04844,23,Marketing,Marketing Specialist,4343,2,2,1,1,No,2,2,No,1,No,No
EMP04845,23,Marketing,Brand Manager,4474,2,3,4,1,No,3,4,No,1,No,Yes
EMP04846,43,HR,HR Manager,7776,9,1,2,4,No,2,2,No,1,No,Yes
EMP04847,28,Engineering,Software Engineer,6124,4,2,4,1,No,2,4,No,2,No,Yes
EMP04848,42,Marketing,Marketing Specialist,8467,2,4,2,4,No,1,3,No,2,No,No
EMP04849,58,R&D,Lab Technician,10587,3,3,4,2,Yes,4,2,Yes,2,Yes,No
EMP04850,51,HR,HR Manager,9353,9,2,3,3,No,2,1,Yes,4,Yes,No
EMP04851,29,R&D,Research Scientist,4599,3,4,2,1,No,4,1,No,3,Yes,Yes
EMP04852,24,Engineering,Software Engineer,5182,2,3,1,3,No,2,4,No,2,No,No
EMP04853,44,R&D,Lab Technician,8956,14,3,3,4,Yes,2,4,No,2,No,No
EMP04854,58,R&D,Research Scientist,10887,12,1,4,2,No,2,2,No,2,Yes,No
EMP04855,39,HR,HR Manager,7579,15,3,2,1,No,4,4,No,2,No,No
EMP04856,50,R&D,Research Scientist,9446,14,1,4,1,Yes,3,3,No,1,Yes,No
EMP04857,50,Engineering,Tech Lead,9849,8,3,1,1,No,2,2,No,1,Yes,No
EMP04858,42,Sales,Sales Representative,8921,10,4,1,4,No,2,2,No,2,No,No
EMP04859,46,Engineering,DevOps Specialist,9392,15,1,3,2,No,4,2,No,3,No,No
EMP04860,32,Marketing,Marketing Specialist,5375,10,1,1,4,Yes,4,3,No,2,No,Yes
EMP04861,33,Sales,Sales Representative,5431,12,4,3,1,No,3,2,No,5,No,No
EMP04862,55,HR,HR Manager,11346,11,3,3,1,No,4,3,No,4,No,No
EMP04863,46,Engineering,Tech Lead,8007,10,2,1,1,No,2,4,No,2,No,No
EMP04864,57,Sales,Sales Representative,11076,13,3,4,1,Yes,1,1,No,5,Yes,Yes
EMP04865,45,Engineering,Software Engineer,8683,6,3,3,1,No,4,3,No,2,No,No
EMP04866,51,Sales,Sales Representative,10607,14,4,4,4,No,4,2,No,5,Yes,No
EMP04867,23,Engineering,Tech Lead,4013,2,2,4,4,No,4,1,No,1,No,Yes
EMP04868,39,Sales,Sales Executive,8055,12,1,2,4,No,2,3,No,2,No,No
EMP04869,23,HR,HR Manager,3576,1,3,1,3,Yes,1,4,No,3,Yes,Yes
EMP04870,43,HR,HR Manager,8808,5,3,1,1,No,3,2,No,1,Yes,No
EMP04871,35,Sales,Sales Representative,6720,14,4,4,4,No,2,3,No,4,Yes,No
EMP04872,24,HR,HR Specialist,4798,3,3,4,3,No,1,1,No,1,No,No
EMP04873,56,Marketing,Brand Manager,11778,7,1,1,1,No,4,1,Yes,4,No,No
EMP04874,48,Engineering,Software Engineer,9266,11,4,2,3,No,1,3,No,2,No,No
EMP04875,46,Marketing,Brand Manager,8838,14,3,4,3,No,1,2,No,2,Yes,No
EMP04876,41,HR,HR Specialist,8254,8,1,3,2,No,2,2,No,2,No,No
EMP04877,23,R&D,Lab Technician,3614,2,3,2,2,No,3,1,Yes,3,No,No
EMP04878,41,Sales,Account Manager,6858,14,1,1,4,Yes,4,2,Yes,3,No,No
EMP04879,26,Sales,Sales Executive,4318,5,1,4,4,No,3,1,Yes,4,No,No
EMP04880,36,Marketing,Marketing Specialist,6951,12,1,1,3,Yes,3,4,Yes,3,Yes,No
EMP04881,33,Marketing,Marketing Specialist,7056,12,4,1,4,No,2,4,Yes,4,Yes,No
EMP04882,31,Engineering,QA Engineer,6517,6,3,3,4,No,2,1,No,2,Yes,No
EMP04883,49,Engineering,Tech Lead,9922,3,4,4,4,No,1,4,No,1,No,No
EMP04884,52,Engineering,DevOps Specialist,10802,14,2,3,4,No,3,2,No,1,Yes,No
EMP04885,23,HR,HR Manager,4568,1,2,4,1,No,2,1,Yes,5,Yes,No
EMP04886,29,R&D,Research Scientist,5732,4,3,1,3,Yes,2,1,No,3,Yes,No
EMP04887,57,HR,HR Manager,10491,11,1,4,1,No,4,3,No,4,Yes,No
EMP04888,44,R&D,Research Scientist,8526,14,3,4,2,No,1,2,No,3,Yes,No
EMP04889,28,R&D,Lab Technician,4876,7,2,1,1,No,3,3,No,1,No,Yes
EMP04890,48,Sales,Sales Representative,9012,15,1,2,3,Yes,1,1,No,1,No,No
EMP04891,43,R&D,Research Scientist,7844,10,1,1,2,No,1,4,No,3,No,No
EMP04892,30,R&D,R&D Director,6532,9,1,4,3,No,4,3,No,2,Yes,No
EMP04893,45,HR,HR Manager,7840,8,3,2,1,Yes,4,1,Yes,5,Yes,Yes
EMP04894,49,Sales,Sales Executive,9538,11,1,2,2,No,3,1,No,5,No,No
EMP04895,38,R&D,Research Scientist,7776,4,1,4,2,No,3,3,No,3,No,No
EMP04896,25,HR,HR Specialist,5526,4,2,3,3,No,1,1,No,4,No,No
EMP04897,23,Sales,Account Manager,4223,2,4,2,1,No,1,3,No,1,Yes,Yes
EMP04898,34,R&D,R&D Director,7364,12,1,1,2,No,2,2,No,2,Yes,No
EMP04899,50,HR,HR Manager,9628,10,2,2,2,No,2,4,No,2,Yes,No
EMP04900,25,Engineering,DevOps Specialist,4617,4,3,4,3,No,2,4,No,2,Yes,Yes
EMP04901,49,Engineering,Tech Lead,9414,4,1,1,4,No,1,4,No,5,Yes,Yes
EMP04902,32,R&D,Research Scientist,5189,1,4,4,1,No,3,3,No,2,Yes,No
EMP04903,40,Marketing,Brand Manager,8521,12,2,2,2,No,1,2,No,4,No,No
EMP04904,24,Sales,Sales Executive,5077,3,2,1,2,No,4,4,No,4,No,No
EMP04905,45,Engineering,QA Engineer,9435,14,1,1,4,No,4,4,No,1,Yes,No
EMP04906,57,Sales,Sales Representative,10036,4,4,3,1,No,3,4,No,4,No,No
EMP04907,47,HR,HR Manager,9775,10,1,3,2,Yes,3,1,No,5,No,No
EMP04908,52,Marketing,Brand Manager,10577,1,4,2,1,No,1,4,No,2,Yes,No
EMP04909,22,Sales,Sales Executive,3904,1,1,1,4,Yes,1,1,No,2,No,Yes
EMP04910,59,HR,HR Specialist,10476,5,1,2,3,No,4,4,No,4,No,Yes
EMP04911,41,Engineering,QA Engineer,6987,7,4,2,3,Yes,3,2,Yes,1,Yes,No
EMP04912,23,Sales,Sales Representative,3878,1,1,3,3,Yes,4,3,No,3,No,No
EMP04913,39,Engineering,Tech Lead,6570,11,3,3,4,Yes,1,1,No,4,Yes,No
EMP04914,24,HR,HR Manager,3864,3,2,3,1,Yes,1,2,No,3,No,Yes
EMP04915,24,Engineering,Tech Lead,3458,3,2,1,2,Yes,2,2,No,4,No,Yes
EMP04916,38,R&D,R&D Director,8064,15,1,2,2,Yes,3,4,No,4,Yes,Yes
EMP04917,34,Sales,Account Manager,5899,10,3,2,1,No,1,3,No,2,No,No
EMP04918,49,Marketing,Marketing Specialist,9920,6,4,3,4,No,3,2,No,2,No,No
EMP04919,32,R&D,Lab Technician,6256,6,1,3,1,No,2,4,Yes,3,No,Yes
EMP04920,29,Engineering,Tech Lead,6166,3,1,2,1,No,3,4,No,4,No,Yes
EMP04921,38,R&D,Lab Technician,7820,9,1,3,2,Yes,4,4,No,3,Yes,Yes
EMP04922,52,Marketing,Brand Manager,10533,3,4,3,1,No,3,3,No,1,Yes,No
EMP04923,49,R&D,R&D Director,9948,11,1,3,3,Yes,1,2,No,3,Yes,No
EMP04924,33,Marketing,Marketing Specialist,7166,11,2,3,4,No,1,3,Yes,2,Yes,No
EMP04925,48,HR,HR Manager,8326,12,3,1,2,No,3,1,Yes,5,Yes,No
EMP04926,28,Engineering,DevOps Specialist,4815,7,2,3,4,Yes,1,4,No,3,No,No
EMP04927,35,Marketing,Brand Manager,6440,4,3,4,1,No,2,2,No,3,Yes,No
EMP04928,39,HR,HR Specialist,7300,11,3,3,2,No,3,2,No,5,Yes,No
EMP04929,57,Marketing,Brand Manager,10249,6,4,3,1,No,4,2,Yes,2,No,No
EMP04930,39,Sales,Sales Representative,8286,10,2,3,3,Yes,2,2,No,2,No,No
EMP04931,41,Engineering,Software Engineer,7381,9,2,2,3,No,3,1,No,1,No,No
EMP04932,41,Engineering,DevOps Specialist,7256,11,3,4,2,Yes,3,4,No,1,No,Yes
EMP04933,39,Engineering,DevOps Specialist,6538,5,4,4,4,No,1,3,No,3,No,No
EMP04934,41,HR,HR Manager,7698,13,3,1,4,No,4,1,No,5,No,Yes
EMP04935,38,Marketing,Brand Manager,7937,5,2,4,2,No,1,3,No,4,No,No
EMP04936,56,Sales,Account Manager,10960,15,3,2,4,No,2,4,No,2,No,No
EMP04937,37,R&D,Lab Technician,6569,7,4,1,4,Yes,2,1,No,1,Yes,No
EMP04938,22,R&D,Research Scientist,3283,1,2,1,3,No,4,4,No,3,No,Yes
EMP04939,51,HR,HR Specialist,9415,5,1,3,2,Yes,1,2,No,4,No,Yes
EMP04940,56,Marketing,Marketing Specialist,9946,5,4,1,4,No,4,3,No,3,No,No
EMP04941,33,R&D,Lab Technician,6233,7,1,1,4,No,4,1,Yes,2,No,Yes
EMP04942,41,Engineering,Tech Lead,7249,8,2,4,4,No,1,4,Yes,2,Yes,No
EMP04943,30,R&D,Research Scientist,4943,5,4,2,4,No,4,1,No,3,No,Yes
EMP04944,51,Engineering,QA Engineer,10117,8,2,2,1,No,1,3,No,3,Yes,No
EMP04945,35,Sales,Sales Executive,7182,10,4,2,3,No,1,4,No,3,No,No
EMP04946,37,Engineering,DevOps Specialist,6385,10,2,2,2,No,4,4,Yes,1,No,No
EMP04947,46,HR,HR Specialist,8046,14,4,2,3,No,3,4,No,4,No,No
EMP04948,39,HR,HR Manager,7318,1,4,3,1,No,2,1,No,2,No,Yes
EMP04949,34,Marketing,Brand Manager,6533,1,1,1,2,No,4,3,No,5,No,No
EMP04950,55,Marketing,Brand Manager,10528,5,1,3,2,Yes,3,1,No,2,Yes,No
EMP04951,42,Sales,Sales Representative,7968,15,1,4,3,No,3,3,No,5,No,Yes
EMP04952,37,Engineering,Tech Lead,6108,2,1,2,3,Yes,2,1,No,4,Yes,No
EMP04953,24,Sales,Account Manager,4528,3,2,4,4,Yes,2,3,No,4,No,No
EMP04954,28,Marketing,Marketing Specialist,4253,6,2,4,3,No,1,1,No,3,Yes,No
EMP04955,23,Marketing,Brand Manager,4756,2,2,1,1,No,4,4,No,2,No,Yes
EMP04956,48,Sales,Sales Representative,8219,4,4,2,4,Yes,4,1,No,5,No,No
EMP04957,39,Marketing,Brand Manager,7852,6,4,4,2,No,1,2,No,3,Yes,No
EMP04958,41,Marketing,Marketing Specialist,6809,1,3,4,4,Yes,3,2,No,1,No,Yes
EMP04959,24,Marketing,Brand Manager,5293,3,4,4,4,Yes,1,2,No,4,Yes,No
EMP04960,22,HR,HR Manager,4835,1,4,3,1,No,4,2,No,5,No,Yes
EMP04961,29,Engineering,Software Engineer,4656,8,4,1,1,Yes,1,2,No,3,Yes,Yes
EMP04962,35,Marketing,Marketing Specialist,6772,3,3,2,1,No,1,3,No,5,No,No
EMP04963,49,Sales,Sales Representative,8906,3,4,1,1,No,1,1,No,5,Yes,No
EMP04964,34,HR,HR Specialist,6866,13,1,1,4,No,2,4,No,2,No,No
EMP04965,43,Marketing,Brand Manager,7961,8,3,3,3,Yes,2,1,No,2,No,Yes
EMP04966,27,Marketing,Brand Manager,5177,6,1,3,4,Yes,2,2,No,5,Yes,No
EMP04967,34,HR,HR Manager,7341,13,2,3,2,Yes,3,3,No,3,No,No
EMP04968,45,Engineering,Software Engineer,8487,7,2,1,3,Yes,1,2,No,3,No,Yes
EMP04969,46,HR,HR Specialist,8147,9,4,1,2,No,4,3,No,3,Yes,No
EMP04970,58,Engineering,Tech Lead,10705,7,2,3,3,No,2,4,No,5,No,No
EMP04971,57,Marketing,Brand Manager,11378,7,4,2,4,No,3,2,No,4,No,Yes
EMP04972,22,Marketing,Brand Manager,4443,1,1,3,3,No,4,1,Yes,5,No,Yes
EMP04973,58,R&D,Lab Technician,10566,4,3,2,2,No,1,2,No,1,Yes,No
EMP04974,28,HR,HR Manager,4739,7,1,2,3,Yes,2,2,No,2,Yes,No
EMP04975,48,HR,HR Specialist,8664,14,4,4,4,No,2,2,No,5,Yes,No
EMP04976,40,HR,HR Manager,7485,8,3,1,1,No,2,3,No,1,Yes,Yes
EMP04977,38,R&D,Research Scientist,7573,2,2,3,3,Yes,1,1,No,2,No,No
EMP04978,41,HR,HR Manager,7140,2,3,2,3,No,2,4,No,3,No,No
EMP04979,43,Sales,Sales Representative,9040,4,4,4,2,Yes,3,4,No,4,No,No
EMP04980,52,Marketing,Brand Manager,10366,7,2,4,4,No,2,3,No,5,No,No
EMP04981,39,HR,HR Manager,6761,8,4,2,1,No,1,1,Yes,2,No,No
EMP04982,55,R&D,Lab Technician,10675,9,1,2,2,No,4,2,Yes,5,Yes,No
EMP04983,45,HR,HR Manager,9067,3,4,4,3,No,4,3,No,5,Yes,No
EMP04984,38,Sales,Sales Representative,6341,4,4,3,4,No,2,4,No,5,Yes,No
EMP04985,37,Sales,Sales Representative,7022,8,1,4,2,No,2,2,No,5,No,No
EMP04986,40,R&D,Lab Technician,8140,2,1,1,3,No,2,3,No,4,No,No
EMP04987,29,HR,HR Manager,4550,4,2,1,1,Yes,3,1,Yes,1,No,Yes
EMP04988,54,Sales,Sales Executive,9865,7,3,1,4,No,4,2,No,5,No,Yes
EMP04989,22,Engineering,DevOps Specialist,4105,1,3,3,2,Yes,1,2,No,5,No,No
EMP04990,50,Sales,Sales Executive,9583,10,3,2,4,Yes,3,4,No,4,No,Yes
EMP04991,23,HR,HR Specialist,5053,1,3,3,1,No,2,3,No,5,Yes,No
EMP04992,28,R&D,Research Scientist,5031,5,2,2,1,No,4,4,No,4,Yes,Yes
EMP04993,55,HR,HR Manager,10960,13,4,4,1,No,3,1,No,4,No,No
EMP04994,54,HR,HR Manager,9474,4,3,2,4,Yes,3,1,No,3,No,No
EMP04995,24,Marketing,Marketing Specialist,4518,3,2,3,4,No,4,3,No,3,No,Yes
EMP04996,24,R&D,Research Scientist,4365,3,2,3,2,No,4,2,No,5,Yes,No
EMP04997,22,Marketing,Brand Manager,3335,1,1,1,3,Yes,2,1,No,1,Yes,Yes
EMP04998,36,R&D,R&D Director,6104,11,2,1,2,No,3,4,No,4,No,No
EMP04999,22,R&D,R&D Director,4600,1,3,2,3,Yes,2,4,Yes,4,Yes,No
EMP05000,54,R&D,R&D Director,9526,15,2,3,1,Yes,3,1,No,1,No,Yes
EMP05001,56,Marketing,Brand Manager,11250,2,3,3,1,No,3,2,Yes,2,Yes,No
EMP05002,24,Engineering,DevOps Specialist,3901,3,1,4,2,Yes,3,4,No,2,No,Yes
EMP05003,54,R&D,Lab Technician,9640,11,4,3,3,No,4,1,No,4,No,No
EMP05004,47,Sales,Sales Representative,9280,2,2,3,4,Yes,1,3,No,5,No,No
EMP05005,51,HR,HR Manager,9862,4,1,3,2,No,1,4,No,3,No,No
EMP05006,32,R&D,R&D Director,6291,11,2,2,2,No,3,3,No,1,Yes,No
EMP05007,22,HR,HR Specialist,3134,1,3,2,2,No,4,4,No,4,Yes,No
EMP05008,30,Sales,Account Manager,5708,8,4,1,1,No,1,3,No,1,No,No
EMP05009,29,Marketing,Marketing Specialist,6229,4,2,2,4,No,4,4,Yes,1,No,No
EMP05010,55,Engineering,Software Engineer,9891,9,2,2,3,Yes,1,1,Yes,3,Yes,No
EMP05011,32,R&D,Research Scientist,5686,5,3,4,3,Yes,3,1,No,2,No,No
EMP05012,44,HR,HR Manager,8514,3,2,3,2,No,3,3,No,2,No,Yes
EMP05013,29,HR,HR Specialist,4965,8,1,2,3,No,3,2,No,4,No,Yes
EMP05014,23,Engineering,QA Engineer,3236,2,4,4,2,Yes,4,3,No,2,No,No
EMP05015,31,Marketing,Marketing Specialist,6309,10,3,3,1,No,3,2,No,3,No,No
EMP05016,27,Sales,Account Manager,5321,6,3,4,1,No,2,2,No,1,Yes,No
EMP05017,43,Marketing,Marketing Specialist,8677,12,2,3,4,No,3,2,No,1,No,No
EMP05018,22,HR,HR Manager,3464,1,1,2,2,Yes,1,2,No,4,No,Yes
EMP05019,30,HR,HR Manager,6570,1,3,4,2,No,4,3,No,2,No,No
EMP05020,52,R&D,Research Scientist,10681,15,2,3,1,Yes,2,3,No,3,No,No
EMP05021,51,Marketing,Brand Manager,10769,4,4,4,3,Yes,3,4,No,2,No,Yes
EMP05022,35,HR,HR Manager,6408,13,2,2,4,No,1,2,Yes,5,Yes,No
EMP05023,27,HR,HR Specialist,5176,6,1,3,2,No,4,1,No,1,No,No
EMP05024,47,Engineering,QA Engineer,9161,14,4,3,1,No,2,4,No,1,Yes,No
EMP05025,56,HR,HR Specialist,10571,8,1,2,1,No,2,3,No,5,Yes,Yes
EMP05026,45,Marketing,Brand Manager,8681,14,1,4,1,No,4,3,No,1,No,Yes
EMP05027,49,HR,HR Specialist,8992,12,2,3,1,Yes,1,4,No,5,No,No
EMP05028,26,HR,HR Manager,5393,5,4,2,2,Yes,2,1,Yes,3,No,No
EMP05029,34,Marketing,Marketing Specialist,6167,2,3,2,4,Yes,4,3,No,1,No,No
EMP05030,28,Sales,Sales Executive,4904,1,3,2,1,Yes,2,4,No,5,No,Yes
EMP05031,43,HR,HR Manager,8346,11,3,3,2,No,1,2,No,1,No,No
EMP05032,42,Marketing,Brand Manager,7508,3,3,1,4,No,4,2,No,5,No,Yes
EMP05033,41,Marketing,Brand Manager,7203,7,4,2,2,Yes,3,1,No,5,No,No
EMP05034,22,Sales,Sales Executive,3133,1,3,4,4,Yes,3,4,No,2,No,Yes
EMP05035,43,Marketing,Marketing Specialist,9177,3,1,1,1,No,2,4,Yes,2,No,No
EMP05036,26,Marketing,Brand Manager,3896,5,1,4,1,Yes,2,1,No,2,No,Yes
EMP05037,53,R&D,Research Scientist,10282,15,3,2,3,Yes,4,2,No,4,No,No
EMP05038,52,Sales,Sales Executive,9726,11,1,2,1,No,2,4,No,5,Yes,No
EMP05039,50,Engineering,QA Engineer,9922,8,1,4,4,No,3,2,No,3,No,No
EMP05040,53,Sales,Sales Executive,9226,2,2,2,1,No,4,2,No,5,Yes,No
EMP05041,45,Engineering,QA Engineer,7897,10,1,3,4,No,2,4,Yes,3,Yes,No
EMP05042,32,Engineering,Tech Lead,5940,1,2,2,2,Yes,4,2,No,1,No,Yes
EMP05043,31,Engineering,Tech Lead,5215,6,3,2,2,No,1,3,Yes,5,Yes,No
EMP05044,27,R&D,Lab Technician,4229,6,2,1,3,No,3,2,No,2,No,No
EMP05045,39,R&D,Research Scientist,7379,8,4,4,4,Yes,2,2,No,2,No,No
EMP05046,52,Marketing,Marketing Specialist,10265,15,4,2,2,No,2,1,No,4,No,No
EMP05047,49,Marketing,Brand Manager,9692,9,2,2,1,Yes,4,1,Yes,3,Yes,No
EMP05048,38,HR,HR Specialist,7653,9,1,2,3,No,1,3,No,3,No,No
EMP05049,45,HR,HR Manager,8290,4,3,4,4,No,3,2,No,5,Yes,No
EMP05050,51,Sales,Account Manager,9348,9,3,2,3,No,3,3,No,1,No,No
EMP05051,30,R&D,R&D Director,4632,1,1,2,4,No,2,2,No,4,No,No
EMP05052,42,R&D,Lab Technician,8643,4,1,1,1,No,3,4,No,1,Yes,No
EMP05053,51,Engineering,QA Engineer,10071,9,2,3,2,No,3,4,No,1,Yes,No
EMP05054,23,Marketing,Brand Manager,3857,2,4,3,3,No,2,1,No,5,No,No
EMP05055,50,Sales,Account Manager,9636,12,4,2,4,No,1,1,No,2,Yes,No
EMP05056,37,Engineering,QA Engineer,6111,6,4,2,1,No,2,4,No,2,Yes,No
EMP05057,23,Engineering,DevOps Specialist,3628,2,3,3,3,No,2,3,No,2,No,No
EMP05058,41,R&D,Lab Technician,7406,15,3,2,2,Yes,3,1,No,5,Yes,No
EMP05059,25,Marketing,Brand Manager,4175,4,2,4,3,No,3,4,No,1,No,No
EMP05060,43,Marketing,Brand Manager,8284,12,1,3,3,Yes,1,4,No,3,Yes,Yes
EMP05061,25,Marketing,Brand Manager,3799,4,2,2,3,Yes,2,3,No,4,Yes,Yes
EMP05062,58,Marketing,Marketing Specialist,10508,3,3,1,4,Yes,3,3,No,2,No,Yes
EMP05063,26,Sales,Sales Executive,5300,3,1,1,3,No,3,4,No,1,Yes,Yes
EMP05064,48,R&D,R&D Director,8361,2,2,3,3,No,4,1,No,2,No,No
EMP05065,44,Marketing,Marketing Specialist,7699,8,1,2,1,No,3,2,No,3,Yes,No
EMP05066,56,R&D,Lab Technician,10520,2,4,1,4,No,2,4,No,3,No,No
EMP05067,22,Marketing,Brand Manager,3077,1,3,4,4,No,2,2,No,1,Yes,Yes
EMP05068,25,Engineering,Software Engineer,4379,4,1,2,1,Yes,2,2,No,4,Yes,No
EMP05069,35,Marketing,Brand Manager,6543,10,2,4,2,No,4,3,No,3,No,Yes
EMP05070,22,Engineering,QA Engineer,4797,1,3,1,3,Yes,4,4,No,4,Yes,Yes
EMP05071,30,R&D,R&D Director,6182,7,1,4,2,Yes,1,1,Yes,5,No,No
EMP05072,23,HR,HR Specialist,4384,2,4,4,3,No,3,1,No,4,Yes,No
EMP05073,49,HR,HR Manager,10032,10,1,3,2,No,2,2,No,2,No,No
EMP05074,35,R&D,R&D Director,6371,12,1,1,3,No,4,4,No,3,No,Yes
EMP05075,37,R&D,Research Scientist,6513,1,2,3,3,Yes,2,4,No,2,No,No
EMP05076,23,R&D,Lab Technician,5110,2,4,2,3,No,2,2,No,1,No,No
EMP05077,53,Marketing,Brand Manager,9978,2,1,3,4,No,4,2,No,5,Yes,No
EMP05078,59,R&D,Research Scientist,11255,10,4,3,1,No,4,4,No,3,Yes,No
EMP05079,34,R&D,Lab Technician,6720,11,2,4,3,No,4,4,No,2,No,Yes
EMP05080,22,Engineering,Tech Lead,4012,1,1,4,4,No,2,1,No,5,No,No
EMP05081,25,Sales,Sales Executive,4805,4,1,2,2,No,3,4,No,1,No,Yes
EMP05082,43,HR,HR Specialist,7878,8,1,4,2,No,4,2,No,3,No,No
EMP05083,56,HR,HR Specialist,11144,6,4,4,2,No,3,2,No,2,Yes,No
EMP05084,50,Sales,Sales Executive,9634,8,4,3,4,No,3,1,No,1,No,Yes
EMP05085,33,Marketing,Marketing Specialist,5934,12,2,3,3,No,2,2,No,5,No,No
EMP05086,33,HR,HR Manager,7066,8,1,3,3,Yes,4,1,No,1,Yes,No
EMP05087,23,Engineering,DevOps Specialist,5046,2,2,1,3,Yes,1,1,No,2,No,Yes
EMP05088,36,HR,HR Specialist,6406,2,3,3,4,Yes,1,4,No,2,No,No
EMP05089,37,Engineering,Tech Lead,6409,8,2,3,3,No,2,1,No,4,Yes,No
EMP05090,30,Marketing,Marketing Specialist,5143,9,4,1,1,Yes,3,1,No,3,Yes,No
EMP05091,59,R&D,Research Scientist,10469,14,4,4,4,No,2,1,No,2,No,No
EMP05092,51,HR,HR Manager,9355,1,2,2,2,Yes,4,2,Yes,1,No,No
EMP05093,46,Engineering,DevOps Specialist,8202,2,2,3,1,No,1,2,No,2,No,No
EMP05094,31,R&D,Lab Technician,5598,1,3,4,3,Yes,2,4,Yes,2,No,No
EMP05095,29,Marketing,Marketing Specialist,6392,8,1,1,3,Yes,1,1,No,4,No,Yes
EMP05096,31,R&D,R&D Director,5567,10,4,4,4,Yes,2,3,No,1,Yes,No
EMP05097,48,HR,HR Manager,10079,1,4,2,3,Yes,2,4,No,1,Yes,Yes
